Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price,predicted_sentiment,LengthReview,positive score,negative score,neutral score,compound score,x1,x2,cleaned
122,2023-08-05,2023-09-17,Yum Sະlut,I ate here with my daughter a couple of weeks ago. The food is gorgeously presented and delicious. Going back soon with a bigger party. The chef is on his way to super stardo.,"635 N Broadway Los Angeles, CA 90012",4.9,21,"Laotian, Asian Fusion",$$,positive,175,0.335,0.0,0.665,0.9274,0.9637899818949909,1.0,"['ate', 'daughter', 'couple', 'weeks', 'ago', 'food', 'gorgeously', 'presented', 'delicious', 'going', 'back', 'soon', 'bigger', 'party', 'chef', 'way', 'super', 'stardo']"
122,2023-07-30,2023-09-17,Yum Sະlut,"I came here on a Sunday around 12:30 and I just first want to say that this place is delicious!! It's located in a community kitchen so there's actually two restaurants located here (Laotian and Soul!). There's inside seating but there's not a lot of tables, especially if you have a large group. Luckily my group of 10 came before the lunch crowd so we were able to snag some tables. Both restaurants located in this shop seem to be super popular!The service was amazing and our food came out pretty quickly. The portions are pretty generous and the grilled steak is absolutely amazing. Their Lao crack sauce (the orange one) is a little spicy but so tasty. The other sauce was more on the bitter side so I wasn't a huge fan of it. Their sticky rice came in a huge portion, however, it's more crispy than sticky. 10/10 would recommend!!","635 N Broadway Los Angeles, CA 90012",4.9,21,"Laotian, Asian Fusion",$$,positive,837,0.226,0.07,0.704,0.9855,0.9930094548380607,1.0,"['came', 'sunday', 'around', 'first', 'want', 'say', 'place', 'delicious', 'located', 'community', 'kitchen', 'actually', 'two', 'restaurants', 'located', 'laotian', 'soul', 'inside', 'seating', 'lot', 'tables', 'especially', 'large', 'group', 'luckily', 'group', 'came', 'lunch', 'crowd', 'able', 'snag', 'tables', 'restaurants', 'located', 'shop', 'seem', 'super', 'popular', 'service', 'amazing', 'food', 'came', 'pretty', 'quickly', 'portions', 'pretty', 'generous', 'grilled', 'steak', 'absolutely', 'amazing', 'lao', 'crack', 'sauce', 'orange', 'one', 'little', 'spicy', 'tasty', 'sauce', 'bitter', 'side', 'huge', 'fan', 'sticky', 'rice', 'came', 'huge', 'portion', 'however', 'crispy', 'sticky', 'would', 'recommend']"
122,2023-07-23,2023-09-17,Yum Sະlut,"Sunday brunch at 11 am- Lao fried sausage platter, lao fish lettuce wrapService: direct order from the cashier, friendly staffAmbiance: casual, little loud because of the tv and indoor musicPrice: okFood quality:  the fried sausage was pretty good, moist  but not too dry , the shrimp paste was outstanding and unique, the Lao fish was terrify, loved the fish  texture and the fluffiestRemarks: indoor parking lot , both indoor and outdoor seatings were availableWill come back  to try other dishes. Highly recommend","635 N Broadway Los Angeles, CA 90012",4.9,21,"Laotian, Asian Fusion",$$,positive,516,0.224,0.045,0.731,0.9489,0.9746026956346812,1.0,"['sunday', 'brunch', 'lao', 'fried', 'sausage', 'platter', 'lao', 'fish', 'lettuce', 'wrapservice', 'direct', 'order', 'cashier', 'friendly', 'staffambiance', 'casual', 'little', 'loud', 'tv', 'indoor', 'musicprice', 'okfood', 'quality', 'fried', 'sausage', 'pretty', 'good', 'moist', 'dry', 'shrimp', 'paste', 'outstanding', 'unique', 'lao', 'fish', 'terrify', 'loved', 'fish', 'texture', 'fluffiestremarks', 'indoor', 'parking', 'lot', 'indoor', 'outdoor', 'seatings', 'availablewill', 'come', 'back', 'try', 'dishes', 'highly', 'recommend']"
124,2023-09-16,2023-09-17,Bacari W 3rd,Ryann is the absolute best. Loved the mimosas and brunch. I will definitely be back!!,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,85,0.509,0.0,0.491,0.9078,0.9539328102997385,0.5714285714285712,"['ryann', 'absolute', 'best', 'loved', 'mimosas', 'brunch', 'definitely', 'back']"
124,2023-09-14,2023-09-17,Bacari W 3rd,Genuinely one of my favorite restaurants in LA. The food is so good and I love that it's small plates so you can share and try a bunch of things. They have a great drink menu and the service has always been great. Plus the location is so cute and central.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,255,0.386,0.0,0.614,0.9793,0.9898913699456849,0.5714285714285712,"['genuinely', 'one', 'favorite', 'restaurants', 'la', 'food', 'good', 'love', 'small', 'plates', 'share', 'try', 'bunch', 'things', 'great', 'drink', 'menu', 'service', 'always', 'great', 'plus', 'location', 'cute', 'central']"
124,2023-09-11,2023-09-17,Bacari W 3rd,Through the cute little archway you'll find a secret garden that opens up. You'll want to go with a few people and order lots of plates so you can share and get a variety of things to try.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,188,0.174,0.0,0.826,0.6969,0.8478676322671495,0.5714285714285712,"['cute', 'little', 'archway', 'find', 'secret', 'garden', 'opens', 'want', 'go', 'people', 'order', 'lots', 'plates', 'share', 'get', 'variety', 'things', 'try']"
124,2023-09-11,2023-09-17,Bacari W 3rd,Bacari is delicious and such a cute wine bar. Perfect for date nights or cocktails or dinner and is hip and lowkey. I especially love how hidden the place is - if you walk by you might miss them! The bread is also to die for honestly everything is tasty. Highly recommend!!!! Ambience and food is A+!,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,300,0.266,0.077,0.657,0.9389,0.9695735264534299,0.5714285714285712,"['bacari', 'delicious', 'cute', 'wine', 'bar', 'perfect', 'date', 'nights', 'cocktails', 'dinner', 'hip', 'lowkey', 'especially', 'love', 'hidden', 'place', 'walk', 'might', 'miss', 'bread', 'also', 'die', 'honestly', 'everything', 'tasty', 'highly', 'recommend', 'ambience', 'food']"
124,2023-09-10,2023-09-17,Bacari W 3rd,"honestly very mid and expensive food. also didn't like sitting inside bc it's sooo loud and u have to YELL in order for anyone at ur table to hear you. the parking situation is pretty much valet only bc the street parking in the residential area is very finicky (only free at certain times).service was great, but the food was just.... ok. i know it's tapas and meant to be small bites to share but my god the portion sizes were so tiny and priced so high idk i can't justify coming back.. the best thing were the fries and that's ... honestly quite sad. the pizzas were just okay and the scallop dish literally only came with 3 small scallops i was so boggled!! i literally stopped taking pics of the food cuz it was so mid. the cauliflower dish was big but so intense in flavor and kinda not in a good way.i only gave 2 stars bc the service was good. the food was very forgettable and expensive for what it is and i will not be back unfortunately :~/","8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,952,0.174,0.079,0.747,0.9571,0.9787266143633072,0.5714285714285712,"['honestly', 'mid', 'expensive', 'food', 'also', 'like', 'sitting', 'inside', 'bc', 'sooo', 'loud', 'u', 'yell', 'order', 'anyone', 'ur', 'table', 'hear', 'parking', 'situation', 'pretty', 'much', 'valet', 'bc', 'street', 'parking', 'residential', 'area', 'finicky', 'free', 'certain', 'times', 'great', 'food', 'know', 'tapas', 'meant', 'small', 'bites', 'share', 'god', 'portion', 'sizes', 'tiny', 'priced', 'high', 'idk', 'ca', 'justify', 'coming', 'back', 'best', 'thing', 'fries', 'honestly', 'quite', 'sad', 'pizzas', 'okay', 'scallop', 'dish', 'literally', 'came', 'small', 'scallops', 'boggled', 'literally', 'stopped', 'taking', 'pics', 'food', 'cuz', 'mid', 'cauliflower', 'dish', 'big', 'intense', 'flavor', 'kinda', 'good', 'gave', 'stars', 'bc', 'service', 'good', 'food', 'forgettable', 'expensive', 'back', 'unfortunately']"
124,2023-09-08,2023-09-17,Bacari W 3rd,The food the was really good and the audience is so so so great! Got the french toast and it was so'My server is literally the BEST SERVER IVE EVER HAD!!!!Daniela was so attentive and just made us feel so atHome and well taken care of. If u ever go please ask for her or to be seated w her she made our brunch so special,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,320,0.318,0.0,0.682,0.981,0.9907463287064977,0.5714285714285712,"['food', 'really', 'good', 'audience', 'great', 'got', 'french', 'toast', 'server', 'literally', 'best', 'server', 'ive', 'ever', 'daniela', 'attentive', 'made', 'us', 'feel', 'athome', 'well', 'taken', 'care', 'u', 'ever', 'go', 'please', 'ask', 'seated', 'w', 'made', 'brunch', 'special']"
124,2023-09-07,2023-09-17,Bacari W 3rd,Worst ever!!!!!!!!Literally waited from 6:20 pm till 7:20 pm only to be told the order was not sent. Then we were told at 7:30 that the order wasn't inputted the second time.LOL RIDICULOUS!Who does that?!Get your staff in order.Thanks.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,negative,235,0.0,0.122,0.878,-0.7405,0.12497485415409372,0.5714285714285712,"['worst', 'ever', 'literally', 'waited', 'pm', 'till', 'pm', 'told', 'order', 'sent', 'told', 'order', 'inputted', 'second', 'ridiculous', 'get', 'staff']"
124,2023-09-07,2023-09-17,Bacari W 3rd,Lovely servers. I brought a cake for a friends birthday and they happily stored it before our table arrived then brought it out with a huge sparkler on top then cut and served it to everyone. No extra charge.Food is delicious and easily shareable. I love the falafel and kale salad. Drinks are also delicious.Can't go wrong! Great for big groups- no prefix menu needed.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,369,0.328,0.116,0.556,0.9581,0.9792295312814322,0.5714285714285712,"['lovely', 'servers', 'brought', 'cake', 'friends', 'birthday', 'happily', 'stored', 'table', 'arrived', 'brought', 'huge', 'sparkler', 'top', 'cut', 'served', 'everyone', 'extra', 'delicious', 'easily', 'shareable', 'love', 'falafel', 'kale', 'salad', 'drinks', 'also', 'go', 'wrong', 'great', 'big', 'prefix', 'menu', 'needed']"
124,2023-09-06,2023-09-17,Bacari W 3rd,I love this place! Their mushroom pizza is amazing and a must try. Nice place for a first date.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,95,0.46,0.0,0.54,0.902,0.9510158921746128,0.5714285714285712,"['love', 'place', 'mushroom', 'pizza', 'amazing', 'must', 'try', 'nice', 'place', 'first', 'date']"
124,2023-09-05,2023-09-17,Bacari W 3rd,Is there a way to give half a star?This is my 2nd trip to this location.The first time we were there for 1 hour and 30 min.  For dinner.This is all tapas style and normally fast eating.Unfortunately this trip was 2 almost 3 hours.  This was after brunch and before dinner.The food was good the drinks were great.  But the service negated all of the good things.I won't be back to this location.,"8030 3/4 W 3rd St Los Angeles, CA 90048",4.3,1090,"American (New), Breakfast & Brunch, Italian",$$,positive,394,0.114,0.0,0.886,0.81,0.9047475357071012,0.5714285714285712,"['way', 'give', 'half', 'star', 'trip', 'first', 'time', 'hour', 'min', 'tapas', 'style', 'normally', 'fast', 'trip', 'almost', 'hours', 'brunch', 'food', 'good', 'drinks', 'great', 'service', 'negated', 'good', 'wo', 'back', 'location']"
125,2023-09-16,2023-09-17,Home Restaurant - Los Feliz,Always reliable amazing food and the staff is friendly and the drinks are so good!! Will come again,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,99,0.43,0.0,0.57,0.9067,0.9533796016898008,0.4285714285714282,"['always', 'reliable', 'amazing', 'food', 'staff', 'friendly', 'drinks', 'good', 'come']"
125,2023-09-14,2023-09-17,Home Restaurant - Los Feliz,Amazing service and amazing food but only thing is there so many flys when eating maybe something to keep them away does get in way of eating conformity!!,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,154,0.172,0.0,0.828,0.658,0.8283041641520821,0.4285714285714282,"['amazing', 'service', 'amazing', 'food', 'thing', 'many', 'flys', 'eating', 'maybe', 'something', 'keep', 'away', 'get', 'way', 'eating', 'conformity']"
125,2023-09-14,2023-09-17,Home Restaurant - Los Feliz,"Walking into Home feels like a breath of fresh air, and I don't just say this because of the outdoor seating. Service here is superior from the moment valet greets you to the moment you walk out.The food is great, fresh, and feels very homey. I had the pancakes, Turkey bacon, fruit, and home fries. To drink I had a peach mimosa. Though I couldn't taste much of the peach given the subtlety of that flavor, it was delicious.Home is a great place for breakfast or brunch as a solo diner, for a date, or for a girls day. The location is in the heart of Los feliz. You can take a stroll and pop in the neighboring shops or simply pull up to valet and drive off when you're done.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,676,0.153,0.0,0.847,0.9607,0.9805371152685577,0.4285714285714282,"['walking', 'home', 'feels', 'like', 'breath', 'fresh', 'air', 'say', 'outdoor', 'seating', 'service', 'superior', 'moment', 'valet', 'greets', 'moment', 'walk', 'food', 'great', 'fresh', 'feels', 'homey', 'pancakes', 'turkey', 'bacon', 'fruit', 'home', 'fries', 'drink', 'peach', 'mimosa', 'though', 'could', 'taste', 'much', 'peach', 'given', 'subtlety', 'flavor', 'great', 'place', 'breakfast', 'brunch', 'solo', 'diner', 'date', 'girls', 'day', 'location', 'heart', 'los', 'feliz', 'take', 'stroll', 'pop', 'neighboring', 'shops', 'simply', 'pull', 'valet', 'drive', 'done']"
125,2023-09-14,2023-09-17,Home Restaurant - Los Feliz,"TLDR: 2 stars for service; 4 stars for foodThis 3 star review is targeted at their bar set up. Dropped by for brunch on Labor Day weekend around 11am for a party of two. Parking is strictly street parking in the area so give yourself time to circle around the neighborhood. As I put my name down on the list and was quoted ~30 min wait I was also advised that the bar area was open with no wait. My friend and I walked into the bar and saw some high top tables open. We sat on one after confirming with a waiter walking by that those too were considered the ""bar area"". We could see the bartenders making drinks and assumed we would be given menus shortly.About 10 mins passed and nobody had approached us. Behind us was another couple and we leaned over and asked if they had ordered at the bar since they had menus and we weren't sure if that was the expectation. They told us they had been waiting for 20 mins and nobody had come up to them either. They were given menus when they first sat down and told someone would come up to them. They had even walked up to the bar and asked if they needed to put their order there and they were told that again someone would come up to them.That nice couple offered their menus and all four of us continued to wait. At this point it's been 20 mins for us and probably 30 mins for them and despite waiters walking back and forth nobody stopped to check in on us. At this point the other couple goes up to the bar and they let them put in an order there (which if you ask me they should have let them do that when they first asked). At this point I get a text my table will be ready in 5 mins and to confirm I'm still there. The couple tells us that we should just go up to the bar and I tell them we waited long enough that our table was now ready - so much for no wait time at the bar! We left the couple inside the bar area with no food or even water offered to them!!My friend and I were taken to a table in their patio which is really cute and shaded. We ordered the French toast and the green chilaquiles with avocado and medium easy eggs to split. I also got an iced latte.The food was awesome which only makes the whole experience so disappointing. Your service can really tank what was a really tasty meal. The French toast was super fluffy and not too sweet. The berries on the French toast were very fresh and the syrup was warm.The chilaquiles were incredible. I would definitely get these again - they had a nice kick and there was a perfect amount of sauce so the chips weren't soggy. My latte was also very good - it wasn't bitter.Our server was very pleasant and the service once we were at the table was very fast and efficient. Out the door about $50 for both of us which is a great price for food in this part of town.Overall, I wouldn't recommend the bar area if it truly is always this dysfunctional. I was genuinely shocked at how horrible that whole bar experience was and I felt terrible for the other couple who didn't put their name down for a table and were just waiting for service that never came. Just wait for the table if it's always this bad because the food is honestly worth it!","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,3154,0.103,0.049,0.848,0.9886,0.9945684972842487,0.4285714285714282,"['tldr', 'stars', 'service', 'stars', 'foodthis', 'star', 'review', 'targeted', 'bar', 'set', 'dropped', 'brunch', 'labor', 'day', 'weekend', 'around', 'party', 'two', 'parking', 'strictly', 'street', 'parking', 'area', 'give', 'time', 'circle', 'around', 'neighborhood', 'put', 'name', 'list', 'quoted', 'min', 'wait', 'also', 'advised', 'bar', 'area', 'open', 'wait', 'friend', 'walked', 'bar', 'saw', 'high', 'top', 'tables', 'open', 'sat', 'one', 'confirming', 'waiter', 'walking', 'considered', 'bar', 'area', 'could', 'see', 'bartenders', 'making', 'drinks', 'assumed', 'would', 'given', 'menus', 'mins', 'passed', 'nobody', 'approached', 'us', 'behind', 'us', 'another', 'couple', 'leaned', 'asked', 'ordered', 'bar', 'since', 'menus', 'sure', 'expectation', 'told', 'us', 'waiting', 'mins', 'nobody', 'come', 'either', 'given', 'menus', 'first', 'sat', 'told', 'someone', 'would', 'come', 'even', 'walked', 'bar', 'asked', 'needed', 'put', 'order', 'told', 'someone', 'would', 'come', 'nice', 'couple', 'offered', 'menus', 'four', 'us', 'continued', 'wait', 'point', 'mins', 'us', 'probably', 'mins', 'despite', 'waiters', 'walking', 'back', 'forth', 'nobody', 'stopped', 'check', 'us', 'point', 'couple', 'goes', 'bar', 'let', 'put', 'order', 'ask', 'let', 'first', 'asked', 'point', 'get', 'text', 'table', 'ready', 'mins', 'confirm', 'still', 'couple', 'tells', 'us', 'go', 'bar', 'tell', 'waited', 'long', 'enough', 'table', 'ready', 'much', 'wait', 'time', 'bar', 'left', 'couple', 'inside', 'bar', 'area', 'food', 'even', 'water', 'offered', 'friend', 'taken', 'table', 'patio', 'really', 'cute', 'shaded', 'ordered', 'french', 'toast', 'green', 'chilaquiles', 'avocado', 'medium', 'easy', 'eggs', 'split', 'also', 'got', 'iced', 'food', 'awesome', 'makes', 'whole', 'experience', 'disappointing', 'service', 'really', 'tank', 'really', 'tasty', 'meal', 'french', 'toast', 'super', 'fluffy', 'sweet', 'berries', 'french', 'toast', 'fresh', 'syrup', 'chilaquiles', 'incredible', 'would', 'definitely', 'get', 'nice', 'kick', 'perfect', 'amount', 'sauce', 'chips', 'soggy', 'latte', 'also', 'good', 'server', 'pleasant', 'service', 'table', 'fast', 'efficient', 'door', 'us', 'great', 'price', 'food', 'part', 'would', 'recommend', 'bar', 'area', 'truly', 'always', 'dysfunctional', 'genuinely', 'shocked', 'horrible', 'whole', 'bar', 'experience', 'felt', 'terrible', 'couple', 'put', 'name', 'table', 'waiting', 'service', 'never', 'came', 'wait', 'table', 'always', 'bad', 'food', 'honestly', 'worth']"
125,2023-09-12,2023-09-17,Home Restaurant - Los Feliz,"Saturday 8/9-Wife and I stopped here prior to a show at the Greek theatre.  Food and ambiance were fine but I/ we got really poor service.  The server took our order, got us drinks, noticed that it was taking a bit and went to check on it and assured it'd be at our table shortly.  Once the food was delivered he never came back.  I normally order a beer while I wait and one with my meal.  Well- I had to eat my meal with water as he served people around us but I could not flag him down.  ""Sir! Excuse me!"" waving ...he didn't even look our way.  While getting my water refilled, I ask the bus-person (busboy sounds kinda rude to me) if I could order a beer from him b/c the server wouldn't come.  He said he'd tell him.  Well the server brought me a beer when I was finished eating.  I told him, ""I don't need it now, I wanted it with while I was eating-could I just have the check"".  Now my wife thinks I'm being rude b/c I didn't conceal my frustration well enough and she, much kinder than me, is getting mad at me.  Thanks! just what I needed before going to a comedy show.  Anyway, to his credit-the bartender brought the beer back to our table and offered it w/o charge- again, I told him I wanted it with my meal and we had to make it to a show.  It was a little  mistake or oversight on the server's part, but it had a real negative affect on my experience.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,1368,0.105,0.089,0.805,0.3582,0.6775296720981694,0.4285714285714282,"['saturday', 'stopped', 'prior', 'show', 'greek', 'theatre', 'food', 'ambiance', 'fine', 'got', 'really', 'poor', 'service', 'server', 'took', 'order', 'got', 'us', 'drinks', 'noticed', 'taking', 'bit', 'went', 'check', 'assured', 'table', 'shortly', 'food', 'delivered', 'never', 'came', 'back', 'normally', 'order', 'beer', 'wait', 'one', 'meal', 'eat', 'meal', 'water', 'served', 'people', 'around', 'us', 'could', 'flag', 'sir', 'excuse', 'waving', 'even', 'look', 'way', 'getting', 'water', 'refilled', 'ask', 'busboy', 'sounds', 'kinda', 'rude', 'could', 'order', 'beer', 'server', 'would', 'come', 'said', 'tell', 'well', 'server', 'brought', 'beer', 'finished', 'eating', 'told', 'need', 'wanted', 'check', 'wife', 'thinks', 'rude', 'conceal', 'frustration', 'well', 'enough', 'much', 'kinder', 'getting', 'mad', 'thanks', 'needed', 'going', 'comedy', 'show', 'anyway', 'bartender', 'brought', 'beer', 'back', 'table', 'offered', 'told', 'wanted', 'meal', 'make', 'show', 'little', 'mistake', 'oversight', 'server', 'part', 'real', 'negative', 'affect', 'experience']"
125,2023-09-12,2023-09-17,Home Restaurant - Los Feliz,The food was amazing! Their calamari was delicious and we all wanted more! And the plate I got I forgot the name but I was soo good!,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,132,0.311,0.0,0.689,0.8582,0.9289881311607322,0.4285714285714282,"['food', 'amazing', 'calamari', 'delicious', 'wanted', 'plate', 'got', 'forgot', 'name', 'soo', 'good']"
125,2023-09-11,2023-09-17,Home Restaurant - Los Feliz,"Terrible service throughout the entire staff. Once we entered we were immediately brushed off and told we could seat anywhere, as we watched other guests be escorted properly to tables. Our 1st waitress kept rushing us to order, and didn't accommodate our needs after we placed our order. She then gave our table to another waitress. I noticed how different we were treated as African American customers versus how customers of other ethnicities were treated. I wouldn't recommend this restaurant to anyone. I suggest a course of action in educating the staff on diversity and inclusion.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,negative,587,0.0,0.055,0.945,-0.6381,0.1764735465701066,0.4285714285714282,"['terrible', 'service', 'throughout', 'entire', 'staff', 'entered', 'immediately', 'brushed', 'told', 'could', 'seat', 'anywhere', 'watched', 'guests', 'escorted', 'properly', 'tables', 'waitress', 'kept', 'rushing', 'us', 'order', 'accommodate', 'needs', 'placed', 'order', 'gave', 'table', 'another', 'waitress', 'noticed', 'different', 'treated', 'african', 'american', 'customers', 'versus', 'customers', 'ethnicities', 'treated', 'would', 'recommend', 'restaurant', 'anyone', 'suggest', 'course', 'action', 'educating', 'staff', 'diversity', 'inclusion']"
125,2023-09-09,2023-09-17,Home Restaurant - Los Feliz,"Great service and nice ambiance. I took my mom for her Birthday, she's 78 and they were very accommodating. The French toast was amazing will go again.","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,151,0.318,0.0,0.682,0.8934,0.9466908066787367,0.4285714285714282,"['great', 'service', 'nice', 'ambiance', 'took', 'mom', 'birthday', 'accommodating', 'french', 'toast', 'amazing', 'go']"
125,2023-09-08,2023-09-17,Home Restaurant - Los Feliz,We hit this place before going to the Greek Theater and it was great. The outdoor ambiance is really cool and they have lots of comfort food options. The drinks are also pretty good.,"1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,182,0.345,0.0,0.655,0.9359,0.9680647756990546,0.4285714285714282,"['hit', 'place', 'going', 'greek', 'theater', 'great', 'outdoor', 'ambiance', 'really', 'cool', 'lots', 'comfort', 'food', 'options', 'drinks', 'also', 'pretty', 'good']"
125,2023-09-04,2023-09-17,Home Restaurant - Los Feliz,"Awesome vibes. Their food was decent, drinks were better (get the banana hammock!) Staff treated us well and made us feel at *home*","1760 Hillhurst Ave Los Angeles, CA 90027",4.1,3762,"Breakfast & Brunch, Coffee & Tea, American (New)",$$,positive,131,0.32,0.0,0.68,0.8553,0.9275296720981694,0.4285714285714282,"['awesome', 'vibes', 'food', 'decent', 'drinks', 'better', 'get', 'banana', 'hammock', 'staff', 'treated', 'us', 'well', 'made', 'us', 'feel', 'home']"
126,2023-09-02,2023-09-17,Sunset Rooftop,"I'd probably only go back for the hooka, food was basic, and drinks weren't good at all. Waitresses were so sweet and kind tho, very understanding and didn't make us pay for what we didn't like which was almost everything","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,221,0.183,0.093,0.724,0.6497,0.8241299537316435,0.2142857142857141,"['probably', 'go', 'back', 'hooka', 'food', 'basic', 'drinks', 'good', 'waitresses', 'sweet', 'kind', 'tho', 'understanding', 'make', 'us', 'pay', 'like', 'almost', 'everything']"
126,2023-08-21,2023-09-17,Sunset Rooftop,"If a half star was available, it would be the appropriate rating. We came for the paint and sip, which turned out to be a poor experience. The instructor asked us to wait outside and started 30 minutes LATER than the original start time. The end product by the ""instructor"" looked absolutely NOTHING like the actual photo she referenced. The price was way above asking for this terrible quality of an experience. I would NOT recommend this paint and sip experience or establishment. The health rating of this establishment is also a B!! The pictures online do not look like the actual place. This was a scam.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,negative,608,0.02,0.155,0.825,-0.9392,0.02504526252263124,0.2142857142857141,"['half', 'star', 'available', 'would', 'appropriate', 'rating', 'came', 'paint', 'sip', 'turned', 'poor', 'experience', 'instructor', 'asked', 'us', 'wait', 'outside', 'started', 'minutes', 'later', 'original', 'start', 'time', 'end', 'product', 'instructor', 'looked', 'absolutely', 'nothing', 'like', 'actual', 'photo', 'referenced', 'price', 'way', 'asking', 'terrible', 'quality', 'experience', 'would', 'recommend', 'paint', 'sip', 'experience', 'establishment', 'health', 'rating', 'establishment', 'also', 'b', 'pictures', 'online', 'look', 'like', 'actual', 'place', 'scam']"
126,2023-08-13,2023-09-17,Sunset Rooftop,Can y'all imagine them playing Nav whole albums all night long... there's no vibe. Food is ok. Hookah is overpriced.,"6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,116,0.172,0.095,0.733,0.2023,0.5991249245624624,0.2142857142857141,"['imagine', 'playing', 'nav', 'whole', 'albums', 'night', 'long', 'vibe', 'food', 'hookah', 'overpriced']"
126,2023-08-11,2023-09-17,Sunset Rooftop,I love it here Sunday brunch is chill and always a vibe.   Being from LA i like a low key vibe,"6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,94,0.294,0.092,0.614,0.6808,0.8397706698853349,0.2142857142857141,"['love', 'sunday', 'brunch', 'chill', 'always', 'vibe', 'la', 'like', 'low', 'key', 'vibe']"
126,2023-08-06,2023-09-17,Sunset Rooftop,"Definitely not the rooftop bar I was expecting. It's just a restaurant with an outdoor patio in a strip mall in a shady part of Hollywierd! But despite the not-so-ideal location, the staff and crowd were awesome and the unexpected comedy show was actually really super hilarious!!! And the mojitos were strong and sweet!","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,320,0.412,0.0,0.588,0.9863,0.9934117883725608,0.2142857142857141,"['definitely', 'rooftop', 'bar', 'expecting', 'restaurant', 'outdoor', 'patio', 'strip', 'mall', 'shady', 'part', 'hollywierd', 'despite', 'location', 'staff', 'crowd', 'awesome', 'unexpected', 'comedy', 'show', 'actually', 'really', 'super', 'hilarious', 'mojitos', 'strong', 'sweet']"
126,2023-08-04,2023-09-17,Sunset Rooftop,"Will be giving this one star as they are racist and unfair to people of ALL nationalities, In favor of foreign workers you cannot submit nor be considered for employment here if you don't NOT speak SPANISH, and this is why I will be reporting to labor agencies and anything else I can do make sure that EQUAL OPPORTUNITY employers stand by the word.","6099 W Sunset Blvd Los Angeles, CA 90028",3.8,188,"Hookah Bars, Cocktail Bars, Mediterranean",$$,positive,349,0.148,0.096,0.756,0.4278,0.7125326895996782,0.2142857142857141,"['giving', 'one', 'star', 'racist', 'unfair', 'people', 'nationalities', 'favor', 'foreign', 'workers', 'submit', 'considered', 'employment', 'speak', 'spanish', 'reporting', 'labor', 'agencies', 'anything', 'else', 'make', 'sure', 'equal', 'opportunity', 'employers', 'stand', 'word']"
